1941	   5.4       6.8      13.7	12.2	   9.6
1942	   6.6       7.9      14.1	11.7	  10.1
1943	   7.0       8.8      14.4	12.0	  10.5
1944	   7.0       8.5      14.2	11.6	  10.3
1945	   6.1       9.3      14.3	12.7	  10.8
1946	   7.3       8.5      13.7	11.8	  10.2
1947	   5.7       6.5      14.4	12.6	  10.2
1948	   6.5       9.0      14.0	12.0	  10.5
1949	   7.3       8.6      14.1	12.7	  10.6
1950	   7.0       8.3      13.8	11.1	  10.0
1951	   5.2       6.5      13.3	12.0	   9.4
1952	   6.2       8.1      13.9	11.2	   9.7
1953	   5.5       8.0      14.0	12.4	  10.2
1954	   7.4       7.9      13.0	11.6	   9.9
1955	   6.6       7.2      14.0	12.6	  10.2
1956	   6.7       7.9      13.6	11.9	  10.0
1957	   7.0       8.9      14.6	11.9	  10.6
1958	   6.9       7.6      13.7	12.8	  10.2
1959	   6.3       8.8      15.1	13.1	  10.8
1960	   6.7       8.6      14.3	12.2	  10.4
1961	   6.3       9.3      13.8	12.1	  10.4
1962	   6.3       7.7      13.5	11.3	   9.8
1963	   5.5       7.3      14.0	12.3	   9.7
1964	   6.6       8.1      14.2	12.3	  10.4
1965	   6.1       7.7      13.8	11.9	   9.8
1966	   6.1       7.7      13.7	12.3	  10.0
1967	   6.7       8.2      14.3	12.1	  10.4
1968	   6.8       7.6      14.5	13.0	  10.6
1969	   6.9       7.4      14.5	13.1	  10.4
1970	   6.6       7.9      14.9	13.2	  10.7
1971	   7.3       9.0      15.0	13.5	  11.2
1972	   7.3       9.0      14.6	12.8	  10.9
1973	   7.4       8.9      15.7	13.0	  11.2
1974	   6.8       9.0      15.1	11.9	  10.7
1975	   7.1       9.2      15.9	13.1	  11.4
1976	   7.6       9.4      16.0	12.9	  11.4
1977	   6.0       8.5      15.3	12.7	  10.7
1978	   6.2       8.2      14.8	13.5	  10.8
1979	   5.9       7.5      14.9	12.4	  10.2
1980	   6.1       8.8      14.9	12.7	  10.6
1981	   6.9       9.3      15.2	12.6	  11.0
1982	   6.1       8.9      15.5	12.6	  10.8
1983	   6.1       8.5      15.8	13.4	  11.1
1984	   7.1       8.9      15.8	13.1	  11.1
1985	   5.8       8.2      14.8	12.5	  10.3
1986	   5.9       7.3      14.5	11.9	   9.9
1987	   6.3       8.6      15.0	12.4	  10.6
1988	   6.7       8.7      13.0	11.3	  10.0
1989	   7.9       8.2      14.1	12.2	  10.5
1990	   6.8       9.1      14.9	12.5	  10.8
1991	   5.9       8.9      14.2	12.3	  10.4
1992	   7.6       9.3      15.0	11.8	  10.9
1993	   7.3       9.1      14.4	11.9	  10.6
1994	   6.4       8.2      14.0	12.6	  10.5
1995	   7.8       9.0      15.0	13.4	  11.2
1996	   7.5       8.4      14.1	12.7	  10.6
1997	   6.9       9.6      15.2	13.5	  11.5
1998	   8.4      10.0      15.1	13.1	  11.6
1999	   7.6       9.7      15.0	13.1	  11.3
2000	   7.4      -888      14.1	12.5	  -888
2001	   7.1       8.3      14.2      13.2	  10.7
2002	   8.0       9.5      14.5	13.0	  11.2
2003       7.7       9.3      15.4      13.1      11.4
